A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,AA,AB,AC,AD,AF,AG,AH,AI,AJ,AK,AL,AM,AN,AO,AP,tag
0.433357653,0.637574432,0.628608344,0.798869085,0.980484671,0.502271321,0.932745528,0.53172044,0.896362481,0.316251504,0.692091049,0.344089622,0.369681061,0.828288171,0.294657748,0.412787405,0.872890981,0.566328703,0.554787296,0.595094741,0.305076341,0.20814549,0.41198589,0.647685535,0.295472753,0.114838079,0.552980071,0.415233685,0.796683626,0.586026525,0.895427445,0.852154758,0.554270883,0.523799391,0.744694053,0.929021453,0.901566332,0.150943295,0.369767675,0.67333921,0.354317877,1
0.433357653,0.637574432,0.628608344,0.517240409,0.365865801,0.32301852,0.617826886,0.746346425,0.613143836,0.87066041,0.248233033,0.638380111,0.023938957,0.283783953,0.324994058,0.831590668,0.637833666,0.916486064,0.237969883,0.907645504,0.188863078,0.195900599,0.255531096,0.873095093,0.063580169,0.020407435,0.041785077,0.893718249,0.305018571,0.69092385,0.59916168,0.931393204,0.671214002,0.010245383,0.123296662,0.304200074,0.370282447,0.747113752,0.75878629,0.792131026,0.537204031,0
0.433357653,0.637574432,0.628608344,0.734305256,0.855965831,0.371900926,0.004927995,0.340809772,0.659679898,0.45065884,0.012966171,0.641310847,0.512673541,0.720828019,0.500242121,0.799343033,0.249247821,0.35109904,0.087641933,0.568773397,0.933221734,0.636704839,0.99521975,0.013939981,0.712101599,0.247044432,0.849649553,0.575107557,0.863259149,0.765226631,0.551096878,0.281346293,0.053365756,0.993288481,0.637989486,0.493335133,0.023030023,0.282118729,0.815891446,0.508742184,0.599060266,0
0.433357653,0.637574432,0.628608344,0.033702338,0.508959267,0.709148968,0.438574587,0.155221119,0.195073937,0.517178877,0.527593082,0.988437053,0.433353787,0.80869147,0.001966801,0.785823811,0.888922585,0.976804544,0.9778859,0.611913373,0.570426693,0.411556165,0.106839423,0.388360742,0.10077291,0.913681157,0.782117236,0.984180852,0.898509129,0.14234665,0.232543366,0.606441598,0.534371438,0.00522496,0.86645669,0.669147137,0.188837955,0.471557956,0.131038213,0.134192833,0.340654158,0
0.433357653,0.637574432,0.628608344,0.383359403,0.713112879,0.138598646,0.661113564,0.673056112,0.875035876,0.110790765,0.197928529,0.230701677,0.587047495,0.421430284,0.455828931,0.089383335,0.74869752,0.780655619,0.702638156,0.48925981,0.799701598,0.765292023,0.392238302,0.844590225,0.952782518,0.187017036,0.709364959,0.615400463,0.853263637,0.352027009,0.386438908,0.009033767,0.968414688,0.190061834,0.363576282,0.493165893,0.22376727,0.151083249,0.96916465,0.80817331,0.453212522,1
0.433357653,0.637574432,0.628608344,0.633328012,0.23877815,0.953849873,0.959871259,0.838803569,0.486476063,0.824462238,0.022878472,0.355360167,0.29762694,0.679278696,0.941784269,0.945469173,0.479123714,0.234742134,0.784923204,0.705995283,0.119113381,0.306172013,0.773270528,0.754908483,0.182485018,0.045470629,0.242525432,0.652833018,0.956833018,0.820725895,0.82246268,0.343669732,0.368159204,0.058690397,0.347237186,0.941465508,0.615289571,0.662141711,0.07992422,0.328905482,0.804184849,1
0.433357653,0.637574432,0.628608344,0.917466402,0.291766861,0.02070252,0.157942144,0.516010759,0.283442475,0.413934618,0.046760095,0.115408785,0.15857235,0.437772887,0.604764435,0.837950821,0.813233367,0.763484165,0.426972434,0.808500099,0.476281399,0.712219764,0.772464281,0.023314558,0.298675204,0.939813635,0.261362325,0.200806561,0.676175287,0.231878262,0.304429253,0.523217322,0.395125182,0.001573917,0.798558127,0.924902529,0.077069869,0.871386688,0.873628806,0.359382002,0.247732624,0
0.433357653,0.637574432,0.628608344,0.045971252,0.799486604,0.281939154,0.239951723,0.065713849,0.108582627,0.372490624,0.934970788,0.289597864,0.719442035,0.537913335,0.41941463,0.770084945,0.369995414,0.521941872,0.761395172,0.439822872,0.96133506,0.424693873,0.553988804,0.479681384,0.521501442,0.658878081,0.497733303,0.071532739,0.126437575,0.257526223,0.474439767,0.195439043,0.07426106,0.233114285,0.376533633,0.849504105,0.649961821,0.831441995,0.804278662,0.590563945,0.272897314,0
0.433357653,0.637574432,0.628608344,0.281409829,0.793938648,0.565442409,0.308175835,0.608562968,0.332864481,0.283535611,0.165430419,0.489490392,0.976945431,0.946149641,0.554468682,0.147172238,0.434038917,0.729377015,0.887269399,0.022085347,0.790741689,0.298181973,0.417285744,0.628608619,0.486114913,0.536003343,0.062835984,0.878657449,0.38514913,0.717519145,0.061469042,0.928333221,0.647045824,0.839884757,0.269383478,0.657999058,0.280558608,0.609274988,0.913147535,0.705607605,0.219006924,1
0.433357653,0.637574432,0.628608344,0.802388314,0.400991643,0.272672057,0.979852883,0.994807763,0.467480544,0.375176386,0.038421195,0.20696711,0.796449238,0.390005198,0.816789559,0.152207931,0.41679761,0.220017174,0.301113437,0.071054731,0.670105533,0.502012661,0.426361105,0.699577517,0.013559766,0.610590882,0.853414297,0.850202582,0.029002352,0.107380272,0.132308364,0.201522484,0.079305043,0.392545712,0.885831426,0.023010367,0.875603573,0.139285095,0.302439632,0.558439197,0.193745079,0
0.433357653,0.637574432,0.628608344,0.489939293,0.064952008,0.918019281,0.596960293,0.173392789,0.120834791,0.207437534,0.918173996,0.365477077,0.312643077,0.558491969,0.08810752,0.55984254,0.524401927,0.675921152,0.198296297,0.036568272,0.002487372,0.20254226,0.573173545,0.964897977,0.914949177,0.449661042,0.063419732,0.013162255,0.794716819,0.192394243,0.417282011,0.456150285,0.038300276,0.900715166,0.120738313,0.225680094,0.299296186,0.591669882,0.586315469,0.62927373,0.736056091,0
0.433357653,0.637574432,0.628608344,0.524994775,0.442829967,0.94321064,0.721121338,0.535240832,0.996099271,0.698431846,0.571973128,0.738949992,0.78797149,0.943105087,0.395049541,0.855421958,0.387333949,0.275415067,0.926535287,0.382361738,0.41028591,0.52801591,0.19211126,0.36264027,0.243053348,0.846703647,0.808666107,0.998362409,0.850506406,0.776121699,0.921985516,0.130757733,0.663765107,0.972816694,0.870939342,0.869061066,0.173396838,0.716695147,0.981607587,0.123273269,0.960764061,1
0.433357653,0.637574432,0.628608344,0.801224591,0.290647439,0.356536796,0.086775066,0.11063112,0.627786019,0.752009931,0.521908472,0.37655436,0.447495163,0.651383331,0.206390783,0.719559818,0.331003959,0.133873301,0.456937055,0.358212283,0.286952684,0.021211348,0.151601619,0.449260563,0.907556774,0.694745051,0.768449302,0.760734932,0.524945377,0.792376532,0.526227314,0.301492682,0.419241405,0.272521581,0.504755439,0.967072936,0.475702638,0.209486954,0.450558265,0.407244294,0.920732772,0
0.433357653,0.637574432,0.628608344,0.616379731,0.818116749,0.86964144,0.911858729,0.093438987,0.334944079,0.803396913,0.443189146,0.847935895,0.57114101,0.421357671,0.014546382,0.26766609,0.921766782,0.000429734,0.1770164,0.193937067,0.947237218,0.07781878,0.195782883,0.493798126,0.739284377,0.722956269,0.244287016,0.515038588,0.517537709,0.075608279,0.334885753,0.946835676,0.129567818,0.915810062,0.998215012,0.194153741,0.084289998,0.907025484,0.052638242,0.620756064,0.94747109,0
0.433357653,0.637574432,0.628608344,0.966182031,0.17796344,0.406205268,0.897984169,0.956949051,0.130595409,0.103744272,0.091634026,0.988147137,0.411564148,0.934308648,0.530405801,0.621541334,0.249924367,0.917398262,0.194238269,0.085116975,0.894280728,0.626024508,0.359041759,0.926724056,0.899804644,0.633738512,0.592482391,0.828672199,0.51311443,0.642496677,0.831101501,0.463841039,0.533731205,0.642563267,0.840674096,0.427809383,0.615598454,0.650720176,0.986163089,0.560793502,0.619906284,1
0.433357653,0.637574432,0.628608344,0.48158264,0.744794087,0.259140418,0.272767948,0.025412362,0.934506785,0.343046457,0.799929038,0.552935254,0.184477348,0.746891207,0.055499237,0.296492962,0.177348459,0.217398904,0.769566955,0.20575101,0.170290449,0.490000977,0.516877367,0.180845954,0.850726271,0.055869521,0.766300112,0.689670384,0.873944261,0.94943862,0.128477739,0.41694669,0.98496201,0.6681573,0.652482205,0.561633736,0.884041773,0.585100427,0.468574377,0.490223994,0.979267494,0
0.433357653,0.637574432,0.628608344,0.866945218,0.960098798,0.959113296,0.369463586,0.703051749,0.196419631,0.159665944,0.416458302,0.773150084,0.561159817,0.53948838,0.501781663,0.374375365,0.166992468,0.561467388,0.688896994,0.521668755,0.436471249,0.538385272,0.568386192,0.252454152,0.460788022,0.931039669,0.933626658,0.725313056,0.125391423,0.240831501,0.342284477,0.074057182,0.134650266,0.748993963,0.660104306,0.751484006,0.924635071,0.237264203,0.788942391,0.929816501,0.629944122,1
0.433357653,0.637574432,0.628608344,0.54385565,0.961169615,0.653473251,0.953193911,0.29789469,0.89175966,0.562189188,0.11726651,0.468729531,0.885028302,0.601392508,0.992194111,0.40153366,0.690569449,0.714678849,0.453863641,0.143007545,0.345989879,0.330101357,0.75681031,0.019681387,0.856651912,0.22770323,0.124297974,0.439075633,0.716981453,0.493918849,0.933317965,0.506171155,0.077665589,0.653934455,0.626626526,0.20673004,0.742822415,0.899177414,0.30470411,0.11530916,0.984016664,1
0.433357653,0.637574432,0.628608344,0.464308796,0.333043113,0.230690276,0.400601192,0.108612144,0.466517017,0.644977589,0.809999275,0.059880533,0.318681661,0.431729349,0.089117605,0.707245867,0.930594894,0.907090716,0.074297685,0.038602311,0.821625812,0.40068178,0.939359842,0.331890668,0.619226889,0.039438062,0.800440908,0.776079725,0.513599101,0.969572965,0.878617286,0.172789921,0.661548725,0.033189534,0.88249977,0.314833476,0.161873184,0.260625973,0.220369345,0.409881385,0.294440346,0
0.433357653,0.637574432,0.628608344,0.873360728,0.063355369,0.405851193,0.313432093,0.694715148,0.967558682,0.701932802,0.683123783,0.643332869,0.23780596,0.073569669,0.660701211,0.425619318,0.965367304,0.144818338,0.286171421,0.13041344,0.366398209,0.939739372,0.747899147,0.747786171,0.735741642,0.290203462,0.864241548,0.694024647,0.771710894,0.063507532,0.024655653,0.7618499,0.397783367,0.191757993,0.725219944,0.40025961,0.014112612,0.792083175,0.689403576,0.036168966,0.334757904,0
0.433357653,0.637574432,0.628608344,0.08046769,0.685150224,0.796113781,0.717722024,0.392283499,0.68041502,0.299433143,0.981115348,0.588582141,0.74413908,0.438011,0.631602005,0.096844131,0.755491667,0.718041039,0.212805176,0.03156875,0.90952544,0.607449496,0.346906736,0.494235142,0.25004458,0.291849337,0.112061138,0.496891647,0.650093844,0.505765216,0.553768281,0.363476168,0.485140438,0.483770471,0.039072977,0.292396185,0.805813516,0.595180924,0.679861845,0.886193714,0.400076229,0
0.433357653,0.637574432,0.628608344,0.176372161,0.329878954,0.562707047,0.588203624,0.833826035,0.575822638,0.373856788,0.730628113,0.588309771,0.301191647,0.520866556,0.211396222,0.797929243,0.432620462,0.368562827,0.589475332,0.267479863,0.701085441,0.895118203,0.671127763,0.642935416,0.981569389,0.865194593,0.941901977,0.471059413,0.925575018,0.484407503,0.443524523,0.009377647,0.444581159,0.719176782,0.792046031,0.372238856,0.590376477,0.202525868,0.543920363,0.899689605,0.373834552,1
0.433357653,0.637574432,0.628608344,0.255621627,0.39558524,0.961478428,0.337863474,0.537007383,0.968623824,0.574754215,0.725992029,0.197782291,0.281087651,0.138313266,0.415271957,0.771629593,0.637886831,0.04583344,0.770118958,0.460684246,0.246170131,0.211673011,0.28515053,0.834641394,0.469171841,0.601198633,0.102555333,0.598129843,0.606430498,0.166753265,0.473937119,0.150869309,0.37718129,0.083122075,0.604849051,0.322577594,0.311326963,0.191992448,0.80629018,0.766522898,0.214238737,0
0.433357653,0.637574432,0.628608344,0.725923251,0.156194274,0.851049874,0.821966988,0.439745667,0.866820643,0.751377663,0.724911313,0.849291902,0.722461105,0.729504469,0.149784302,0.406088757,0.333816081,0.578000881,0.754305663,0.12224791,0.409266795,0.093042505,0.521101146,0.123793947,0.562836615,0.577110967,0.377019088,0.22452472,0.404731021,0.736410224,0.541916252,0.138821727,0.088578218,0.517752173,0.19819953,0.976103474,0.913770632,0.099176716,0.558193141,0.337971207,0.40332883,0
0.433357653,0.637574432,0.628608344,0.232796275,0.809952445,0.940558518,0.557890377,0.581783486,0.487139174,0.037725022,0.670197859,0.718873488,0.092364833,0.26161011,0.426044742,0.344503746,0.68849223,0.723920259,0.222936104,0.27174393,0.092202626,0.826978137,0.740593406,0.397884297,0.203694422,0.360856934,0.955100306,0.339788259,0.865547187,0.092362557,0.482586678,0.785117502,0.070594842,0.310504127,0.235360024,0.61520337,0.397718725,0.83965114,0.589415371,0.259617693,0.588465532,0
0.433357653,0.637574432,0.628608344,0.151152287,0.59057115,0.96899284,0.808406787,0.981986286,0.254310959,0.841393587,0.14902281,0.714803603,0.583870263,0.713850592,0.119553076,0.532263441,0.657474287,0.076163343,0.561731427,0.330832751,0.262938707,0.387746303,0.112074244,0.713201269,0.664196356,0.826792238,0.711340922,0.448774868,0.445917379,0.637793474,0.207217715,0.957140956,0.688653927,0.012716494,0.348645682,0.364069778,0.856401288,0.128320711,0.511326124,0.646519024,0.100921216,0
0.433357653,0.637574432,0.628608344,0.705032554,0.88779482,0.98248038,0.351145124,0.181415469,0.934386273,0.58103423,0.939750884,0.996981961,0.580137104,0.531598818,0.074923123,0.43348804,0.591792096,0.980722482,0.719085089,0.617018658,0.430762134,0.588423378,0.817422849,0.140683035,0.024768475,0.180893731,0.082714055,0.684928661,0.466409314,0.269087784,0.375319755,0.600411223,0.666447791,0.370800675,0.475509606,0.071790217,0.380374568,0.923885839,0.556202587,0.453183941,0.903678532,1
0.433357653,0.637574432,0.628608344,0.417850895,0.476197353,0.47225415,0.991233028,0.125961962,0.798826052,0.848801603,0.626812815,0.72128874,0.878294365,0.577022063,0.307940495,0.276626486,0.432859895,0.47465431,0.725612836,0.703836229,0.279147209,0.635114014,0.367495398,0.368545798,0.031749413,0.436416988,0.539530544,0.311343076,0.296697688,0.433480247,0.939798171,0.291896564,0.949490011,0.888438385,0.22063531,0.320827371,0.547073486,0.063441783,0.292047466,0.517394621,0.487579644,0
0.433357653,0.637574432,0.628608344,0.685930444,0.600664651,0.49694234,0.669572508,0.758965185,0.54498511,0.271193172,0.586452203,0.769539596,0.030885935,0.118510465,0.452837268,0.545507669,0.835880817,0.77441681,0.981826262,0.249937908,0.191000721,0.03466706,0.247740437,0.702870131,0.255262458,0.401088708,0.422541831,0.634064225,0.47784083,0.329643057,0.415946531,0.00405578,0.759750043,0.888758971,0.871282635,0.948545394,0.989923155,0.77790512,0.100471518,0.563151063,0.366591548,1
0.433357653,0.637574432,0.628608344,0.382103229,0.406597285,0.505544829,0.464880259,0.065451957,0.758612626,0.13750095,0.198117693,0.120685596,0.712112894,0.529012961,0.948285711,0.225251707,0.064164079,0.87623839,0.274104486,0.933739996,0.04174902,0.780605158,0.142791451,0.667633311,0.949237818,0.822416486,0.776523197,0.639973011,0.506905178,0.068668429,0.943260129,0.376155636,0.32469491,0.181039751,0.879713817,0.174808128,0.418884718,0.501126682,0.653555141,0.154980921,0.757176218,0
0.433357653,0.637574432,0.628608344,0.234373256,0.276830079,0.029885395,0.783747215,0.362254105,0.047458241,0.375578979,0.283624039,0.610320759,0.113181223,0.43526661,0.622851403,0.910767144,0.347971824,0.374629862,0.774017409,0.813297352,0.660196552,0.242188249,0.326867564,0.4780084,0.792210087,0.866482361,0.406816979,0.133371045,0.108512363,0.996465232,0.506685414,0.91931237,0.844280331,0.71349813,0.478546064,0.488271175,0.733975429,0.748913096,0.694331431,0.786136126,0.353313256,1
0.433357653,0.637574432,0.628608344,0.412163521,0.187168803,0.320175669,0.950774241,0.570828418,0.209663553,0.409841231,0.701786088,0.224231898,0.771747147,0.727401234,0.493737854,0.233901487,0.418765697,0.209207107,0.535031606,0.959921118,0.284841754,0.313390466,0.799553008,0.84007373,0.228376918,0.192983861,0.698086374,0.973747519,0.189084252,0.249315712,0.551547354,0.847754306,0.495415786,0.467095269,0.062711982,0.366577819,0.549163861,0.082504952,0.061357602,0.855928264,0.165133136,0
0.433357653,0.637574432,0.628608344,0.272933741,0.057271788,0.926620235,0.317628456,0.14806104,0.629082019,0.731993656,0.607488409,0.125288699,0.639505334,0.28532787,0.759980639,0.144552445,0.144723045,0.40627102,0.808161142,0.964179532,0.835637279,0.376862084,0.196439532,0.208036296,0.279279939,0.490778332,0.387320527,0.870738651,0.441788429,0.902164931,0.059418758,0.595094447,0.190870451,0.268748469,0.788741268,0.611742037,0.081665525,0.035388558,0.565884611,0.108697002,0.955258455,0
0.433357653,0.637574432,0.628608344,0.408351913,0.642338342,0.761488941,0.790204802,0.597573929,0.894109664,0.158482515,0.669122392,0.008928013,0.719243048,0.884128639,0.246144652,0.876978238,0.068575726,0.705802239,0.449194344,0.314330798,0.484196442,0.617675241,0.124395582,0.977619432,0.616777406,0.741621575,0.459855562,0.223006268,0.861364492,0.397272118,0.975558656,0.778355299,0.370230061,0.748356552,0.238630885,0.363864937,0.228024823,0.362266312,0.193559013,0.465803292,0.345847621,1
0.433357653,0.637574432,0.628608344,0.356021117,0.000592391,0.123829901,0.474004156,0.624165357,0.275220348,0.179027645,0.688670799,0.894001087,0.588700945,0.267741058,0.863575112,0.723651031,0.639109699,0.669439756,0.183425613,0.071630189,0.060536697,0.085814787,0.999134038,0.281970597,0.751684497,0.789945908,0.855245809,0.658721784,0.885677718,0.828317066,0.561573679,0.901840215,0.302413197,0.126670557,0.214272261,0.485655707,0.918490383,0.19048173,0.632118017,0.824602192,0.723094082,1
0.433357653,0.637574432,0.628608344,0.684702797,0.883577782,0.386623518,0.279647324,0.983604223,0.186538645,0.724795997,0.388136914,0.168965457,0.687415905,0.322554137,0.599116561,0.343693148,0.946529452,0.115866165,0.566364537,0.186304586,0.77445802,0.971782713,0.418649669,0.654850051,0.758834754,0.940270434,0.856167997,0.852398286,0.798194656,0.96163624,0.185860626,0.293995808,0.354601484,0.132325991,0.08677001,0.976983812,0.753516428,0.423535156,0.435425651,0.209355918,0.233786899,1
0.433357653,0.637574432,0.628608344,0.446007213,0.062716384,0.539982603,0.757477222,0.963391185,0.939629953,0.969318186,0.053661814,0.749421696,0.47873777,0.974010873,0.075969558,0.837113437,0.446763654,0.055536511,0.693084209,0.01015286,0.713954461,0.373686762,0.870244527,0.227576052,0.148604264,0.429478708,0.244192042,0.93988212,0.959642419,0.591536642,0.96611416,0.812986087,0.411273561,0.564484664,0.919555014,0.551247723,0.435750393,0.713927682,0.127498322,0.20154464,0.822386818,1
0.433357653,0.637574432,0.628608344,0.9857028,0.14915065,0.358162186,0.372582114,0.816660583,0.495186362,0.84575327,0.328465253,0.205952859,0.506933924,0.807540171,0.375268435,0.621697787,0.319873765,0.054221594,0.067129718,0.397951445,0.109335462,0.991553427,0.938723904,0.744867868,0.974410633,0.261265456,0.92254162,0.982019716,0.176284011,0.103742259,0.119289246,0.23201023,0.475604758,0.135738929,0.879262535,0.17677333,0.218760615,0.358081392,0.70002483,0.673522616,0.106718645,0
0.433357653,0.637574432,0.628608344,0.11034336,0.499671181,0.942276716,0.975378796,0.923425285,0.831667662,0.503821674,0.106027671,0.919943618,0.34883652,0.253540288,0.782681786,0.286064451,0.217310184,0.339868998,0.505890748,0.860355452,0.910161063,0.687202885,0.332129301,0.098654564,0.814112217,0.440990476,0.126598513,0.693785728,0.447024386,0.681999446,0.061400535,0.817696059,0.1354722,0.504693866,0.289682736,0.855124493,0.027488948,0.51590943,0.398877594,0.497656202,0.478003702,0
0.433357653,0.637574432,0.628608344,0.978125778,0.886976137,0.725944114,0.055720364,0.00134434,0.347049157,0.043690303,0.161706999,0.33425303,0.399053683,0.451940056,0.939541325,0.288729077,0.49087949,0.986620956,0.16334114,0.587101772,0.032069672,0.78893399,0.892131391,0.385275278,0.707783211,0.22175909,0.699867881,0.98599473,0.704615477,0.316888586,0.407507563,0.137995123,0.986888593,0.272185406,0.705551259,0.620148581,0.044220916,0.038018214,0.805683778,0.212562187,0.51171661,0
0.433357653,0.637574432,0.628608344,0.224425358,0.514112996,0.011212023,0.07217118,0.494663472,0.852763735,0.409512702,0.244598368,0.294693172,0.959550181,0.256713665,0.23263486,0.54937788,0.941684424,0.983977717,0.888024878,0.581392332,0.037234187,0.338249958,0.268063353,0.045172986,0.253415268,0.911174795,0.628243367,0.581821307,0.617796275,0.331880621,0.703293533,0.509714193,0.618582352,0.183104646,0.717605616,0.552718635,0.144263249,0.692485776,0.57055795,0.390344029,0.872230747,0
0.433357653,0.637574432,0.628608344,0.26779594,0.104289017,0.583614003,0.544568336,0.645983674,0.548197591,0.191947057,0.53827145,0.551066868,0.340996211,0.745319121,0.676061572,0.870013272,0.397445255,0.329131541,0.720543616,0.856882425,0.182964434,0.879726802,0.536642784,0.674062524,0.106614111,0.373978454,0.024336866,0.451458139,0.07456571,0.966957459,0.069291899,0.77723132,0.392625211,0.394730845,0.807451538,0.089729136,0.553644553,0.249427424,0.561989828,0.880211215,0.714857472,0
0.433357653,0.637574432,0.628608344,0.057145261,0.740472851,0.937842637,0.589684581,0.631396367,0.224211416,0.702486223,0.614061512,0.786898571,0.931876367,0.027110505,0.281084974,0.670058233,0.257013239,0.694219866,0.040413253,0.419930901,0.00977302,0.717719219,0.761432483,0.427183055,0.989289161,0.438380752,0.527844501,0.611850947,0.976766145,0.455989485,0.19054267,0.008919016,0.41822167,0.618571392,0.572852071,0.205022201,0.258480847,0.473548091,0.055124173,0.268659199,0.339782757,0
0.433357653,0.637574432,0.628608344,0.276132782,0.06331205,0.49272423,0.640903622,0.687591623,0.467637989,0.665107227,0.632654213,0.302509697,0.871779286,0.272338644,0.659100012,0.49889491,0.580201268,0.089025185,0.514425032,0.120722278,0.931038213,0.804058033,0.114794524,0.717667109,0.675530347,0.899794779,0.403590972,0.585067601,0.214892658,0.528071544,0.906686736,0.160492284,0.287844221,0.711205217,0.252478698,0.193604829,0.777872851,0.268023647,0.249291389,0.045963407,0.623978874,0
0.433357653,0.637574432,0.628608344,0.781387459,0.588509965,0.053583241,0.980217904,0.589504265,0.800471571,0.198015708,0.208296927,0.369180857,0.02590436,0.430726914,0.266127335,0.084659456,0.024868225,0.139613242,0.507508949,0.76205305,0.854266387,0.43957732,0.117439424,0.436309952,0.561715668,0.100940511,0.941674772,0.825782941,0.608331931,0.274247791,0.254819719,0.760016633,0.928988155,0.44854394,0.775939697,0.237715682,0.78978417,0.964754828,0.481963999,0.304507938,0.62098988,0
0.433357653,0.637574432,0.628608344,0.777078612,0.822600416,0.723119993,0.5640522,0.661165911,0.784613877,0.088481481,0.838074852,0.992339792,0.314415556,0.248087192,0.465227744,0.575822087,0.686208441,0.980599264,0.58919342,0.68250905,0.191193422,0.150494223,0.813628755,0.503673373,0.47915513,0.9263069,0.849066819,0.248693481,0.865125453,0.568562868,0.831609303,0.20422069,0.450170924,0.904454702,0.754341921,0.836871273,0.638917549,0.260785595,0.247720064,0.754813463,0.495456117,1
0.433357653,0.637574432,0.628608344,0.377370665,0.18598882,0.711261741,0.471452014,0.419291577,0.216374978,0.282268052,0.336828662,0.088975423,0.220074555,0.014523357,0.856336471,0.970276818,0.383567588,0.394504393,0.853203102,0.151464112,0.653894757,0.279535022,0.624263674,0.844745223,0.019171495,0.7331025,0.380720516,0.836907269,0.000194196,0.266583709,0.21162174,0.782305727,0.952289097,0.180737664,0.164643961,0.871838089,0.25732657,0.139246634,0.70838895,0.684600056,0.309732599,0
0.433357653,0.637574432,0.628608344,0.759339412,0.949731406,0.948728167,0.47040492,0.605448824,0.497007114,0.763890635,0.908681473,0.637011606,0.611132176,0.873829254,0.665529441,0.083610416,0.465365879,0.877022884,0.849531847,0.976995412,0.070221511,0.363519053,0.183102347,0.004805718,0.769925413,0.578938497,0.588357483,0.9847162,0.565002759,0.37153722,0.271122652,0.747095226,0.661123606,0.726500312,0.200261625,0.612192094,0.344675931,0.371610208,0.376265056,0.142908984,0.952011203,1
0.433357653,0.637574432,0.628608344,0.355559212,0.614398309,0.639174883,0.926290439,0.853472973,0.453887398,0.830166358,0.980864064,0.465217821,0.319999467,0.243509862,0.665346487,0.996192171,0.926631152,0.15363189,0.373606457,0.360193664,0.607803174,0.945616022,0.919018229,0.082882561,0.802769895,0.499812361,0.451478928,0.627027046,0.053597137,0.129687748,0.876000171,0.880276603,0.147814535,0.109073463,0.017945321,0.575492405,0.896086384,0.539010642,0.702853893,0.322976589,0.793520851,1
0.433357653,0.637574432,0.628608344,0.309263716,0.025664206,0.314524983,0.763787848,0.44052239,0.731699376,0.093646588,0.063246727,0.002015917,0.226474738,0.369095105,0.675532928,0.044302755,0.291387256,0.407831326,0.683775876,0.591203887,0.069983209,0.335404994,0.716581147,0.607508698,0.374996984,0.476028201,0.166056588,0.253135423,0.571393415,0.797595803,0.282555101,0.765712994,0.431620729,0.037384654,0.726644578,0.848250499,0.952392919,0.343152617,0.798335385,0.538098813,0.971763185,0
0.433357653,0.637574432,0.628608344,0.354816707,0.23543151,0.728276437,0.491607296,0.164673442,0.444015613,0.372435674,0.810686392,0.270020582,0.808001646,0.61320165,0.657128092,0.969236116,0.861226387,0.465076205,0.252222623,0.742969159,0.733038668,0.220396312,0.434902485,0.089992535,0.119625837,0.925950343,0.620055093,0.490651741,0.845298379,0.615498195,0.777985409,0.336408614,0.403566959,0.907845981,0.797499514,0.527887512,0.909448443,0.567577249,0.878603541,0.389304194,0.59981856,1
0.433357653,0.637574432,0.628608344,0.671330639,0.767902013,0.10485438,0.211086897,0.074994624,0.623823031,0.217918153,0.859505626,0.220447556,0.368300496,0.79232978,0.592933183,0.084779237,0.922613286,0.912198276,0.507005881,0.551378383,0.34311458,0.516480842,0.687757275,0.528058685,0.368305427,0.726987195,0.785147653,0.026186114,0.659200105,0.184382043,0.262555844,0.545172716,0.98811292,0.446836477,0.421753992,0.017082131,0.03279999,0.64754609,0.505892466,0.580414797,0.444364102,0
0.433357653,0.637574432,0.628608344,0.293867395,0.269966737,0.190500494,0.605015117,0.882418741,0.070749897,0.362038315,0.820723239,0.365801373,0.144898153,0.13829377,0.908560256,0.538052557,0.706187301,0.356233519,0.196173369,0.179236077,0.374059248,0.62159759,0.012818076,0.415744736,0.0959342,0.238987295,0.28308654,0.555626922,0.349131786,0.910647373,0.486160217,0.760947803,0.337688934,0.733208738,0.90261806,0.714701927,0.42699287,0.794284138,0.775297318,0.286647819,0.76450527,0
0.433357653,0.637574432,0.628608344,0.972537956,0.928135312,0.970721428,0.746467226,0.921799352,0.259819062,0.085515881,0.749783788,0.310094784,0.970121969,0.357123024,0.973298163,0.667598909,0.393631516,0.701530633,0.084892413,0.481447623,0.981645752,0.524332748,0.84795752,0.831943166,0.747733346,0.333920416,0.381733897,0.643186163,0.923082366,0.15141064,0.926865247,0.484232594,0.352363009,0.53607016,0.143372859,0.622119381,0.256870809,0.709799882,0.042527729,0.786192867,0.248132831,1
0.433357653,0.637574432,0.628608344,0.933611459,0.450307537,0.866102534,0.070005029,0.433500718,0.465002245,0.050827648,0.29839784,0.605335114,0.323188631,0.59737325,0.798376974,0.434649383,0.828550227,0.76064142,0.495635118,0.612883364,0.661226473,0.801719859,0.478245846,0.385227743,0.29194356,0.643465215,0.288338496,0.980254952,0.615198019,0.783104187,0.056026739,0.8087302,0.423024014,0.611246926,0.5965897,0.533070161,0.390689585,0.099681344,0.322735343,0.971710887,0.399033027,1
0.433357653,0.637574432,0.628608344,0.980150427,0.276058727,0.165332603,0.420332093,0.148271835,0.804594573,0.014630478,0.758308976,0.164863814,0.501667514,0.783463885,0.015284234,0.568166457,0.071892524,0.191527441,0.11968339,0.518379112,0.497880346,0.619373386,0.386853532,0.966134252,0.027113331,0.609739994,0.736091564,0.571788282,0.311392618,0.45999329,0.695681745,0.270599865,0.978450199,0.195340843,0.797839332,0.485864616,0.174110254,0.439991925,0.264334309,0.418345505,0.321555112,0
